receipt_index,receipt_number,word,POS,Nalp,Nnum,Nspec,length,Ndot,Ncomma,Ncolons,tag
1,6_28,PAID,VBN,4,0,0,4,0,0,0,CASH
1,6_28,BY,NNP,2,0,0,2,0,0,0,CASH
1,6_28,CASE,NNP,4,0,0,4,0,0,0,CASH
1,6_28,:,:,0,0,1,1,0,0,1,CASH
1,6_28,RS,NNP,2,0,0,2,0,0,0,CASH
1,6_28,1000,CD,0,4,0,4,0,0,0,CASH
1,6_28,Change,NN,6,0,0,6,0,0,0,BALANCE
1,6_28,:,:,0,0,1,1,0,0,1,BALANCE
1,6_28,RS,JJ,2,0,0,2,0,0,0,BALANCE
1,6_28,760,CD,0,3,0,3,0,0,0,BALANCE
1,6_28,Thank,NNP,5,0,0,5,0,0,0,EXTRA
1,6_28,You,PRP,3,0,0,3,0,0,0,EXTRA
1,6_28,For,IN,3,0,0,3,0,0,0,EXTRA
1,6_28,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
1,6_28,Notice,NNP,6,0,0,6,0,0,0,EXTRA
1,6_28,Any,NNP,3,0,0,3,0,0,0,EXTRA
1,6_28,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
1,6_28,",",",",0,0,1,1,0,1,0,EXTRA
1,6_28,return,VBP,6,0,0,6,0,0,0,EXTRA
1,6_28,the,DT,3,0,0,3,0,0,0,EXTRA
1,6_28,item,NN,4,0,0,4,0,0,0,EXTRA
1,6_28,(,(,0,0,1,1,0,0,0,EXTRA
1,6_28,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
1,6_28,),),0,0,1,1,0,0,0,EXTRA
1,6_28,&,CC,0,0,1,1,0,0,0,EXTRA
1,6_28,bill,NN,4,0,0,4,0,0,0,EXTRA
1,6_28,within,IN,6,0,0,6,0,0,0,EXTRA
1,6_28,7days,CD,4,1,0,5,0,0,0,EXTRA
1,6_28,Designed,VBN,8,0,0,8,0,0,0,EXTRA
1,6_28,by,IN,2,0,0,2,0,0,0,EXTRA
1,6_28,NVM,NNP,3,0,0,3,0,0,0,EXTRA
1,6_28,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
1,6_28,776843023,CD,0,9,0,9,0,0,0,EXTRA
1,6_28,",",",",0,0,1,1,0,1,0,EXTRA
1,6_28,113159693,CD,0,9,0,9,0,0,0,EXTRA
2,4_60,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
2,4_60,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
2,4_60,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
2,4_60,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
2,4_60,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
2,4_60,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
2,4_60,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
2,4_60,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
2,4_60,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
2,4_60,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
2,4_60,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
2,4_60,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
2,4_60,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
2,4_60,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
2,4_60,"March,20,2019,20:39",NNP,5,10,4,19,0,3,1,TIME
2,4_60,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
2,4_60,277886,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
2,4_60,User,NNP,4,0,0,4,0,0,0,USER
2,4_60,sivaa,JJ,5,0,0,5,0,0,0,USER
2,4_60,atlas:whiteboard,JJ,15,0,1,16,0,0,1,PRODUCT_NAME
2,4_60,marker:black,NN,11,0,1,12,0,0,1,PRODUCT_NAME
2,4_60,ST00802,NNP,2,5,0,7,0,0,0,BATCH_CODE
2,4_60,:,:,0,0,1,1,0,0,1,EXTRA
2,4_60,1,CD,0,1,0,1,0,0,0,QTY
2,4_60,X,$,1,0,0,1,0,0,0,EXTRA
2,4_60,80,CD,0,2,0,2,0,0,0,UNIT_PRICE
2,4_60,=,JJ,0,0,1,1,0,0,0,EXTRA
2,4_60,80,CD,0,2,0,2,0,0,0,AMOUNT
2,4_60,sunlight,JJ,8,0,0,8,0,0,0,PRODUCT_NAME
2,4_60,powder:green:70g,JJ,12,2,2,16,0,0,2,PRODUCT_NAME
2,4_60,CI00877,NN,2,5,0,7,0,0,0,BATCH_CODE
2,4_60,:,:,0,0,1,1,0,0,1,EXTRA
2,4_60,1,CD,0,1,0,1,0,0,0,QTY
2,4_60,X,$,1,0,0,1,0,0,0,EXTRA
2,4_60,10,CD,0,2,0,2,0,0,0,AMOUNT
2,4_60,=,NNP,0,0,1,1,0,0,0,EXTRA
2,4_60,10,CD,0,2,0,2,0,0,0,AMOUNT
2,4_60,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
2,4_60,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
2,4_60,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
2,4_60,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
2,4_60,2,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
2,4_60,Total,NN,5,0,0,5,0,0,0,TOTAL
2,4_60,:,:,0,0,1,1,0,0,1,TOTAL
2,4_60,RS,JJ,2,0,0,2,0,0,0,TOTAL
2,4_60,90,CD,0,2,0,2,0,0,0,TOTAL
2,4_60,PAID,VBN,4,0,0,4,0,0,0,CASH
2,4_60,By,IN,2,0,0,2,0,0,0,CASH
2,4_60,CASH,NNP,4,0,0,4,0,0,0,CASH
2,4_60,:,:,0,0,1,1,0,0,1,CASH
2,4_60,RS,JJ,2,0,0,2,0,0,0,CASH
2,4_60,500,CD,0,3,0,3,0,0,0,CASH
2,4_60,Change,NN,6,0,0,6,0,0,0,BALANCE
2,4_60,:,:,0,0,1,1,0,0,1,BALANCE
2,4_60,RS,JJ,2,0,0,2,0,0,0,BALANCE
2,4_60,410,CD,0,3,0,3,0,0,0,BALANCE
2,4_60,Thank,NNP,5,0,0,5,0,0,0,EXTRA
2,4_60,You,PRP,3,0,0,3,0,0,0,EXTRA
2,4_60,For,IN,3,0,0,3,0,0,0,EXTRA
2,4_60,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
2,4_60,Notice,NNP,6,0,0,6,0,0,0,EXTRA
2,4_60,Any,NNP,3,0,0,3,0,0,0,EXTRA
2,4_60,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
2,4_60,",",",",0,0,1,1,0,1,0,EXTRA
2,4_60,return,VBP,6,0,0,6,0,0,0,EXTRA
2,4_60,the,DT,3,0,0,3,0,0,0,EXTRA
2,4_60,item,NN,4,0,0,4,0,0,0,EXTRA
2,4_60,(,(,0,0,1,1,0,0,0,EXTRA
2,4_60,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
2,4_60,),),0,0,1,1,0,0,0,EXTRA
2,4_60,&,CC,0,0,1,1,0,0,0,EXTRA
2,4_60,bill,NN,4,0,0,4,0,0,0,EXTRA
2,4_60,within,IN,6,0,0,6,0,0,0,EXTRA
2,4_60,7day,CD,3,1,0,4,0,0,0,EXTRA
2,4_60,s,NNS,1,0,0,1,0,0,0,EXTRA
2,4_60,Designed,VBN,8,0,0,8,0,0,0,EXTRA
2,4_60,by,IN,2,0,0,2,0,0,0,EXTRA
2,4_60,NVM,NNP,3,0,0,3,0,0,0,EXTRA
2,4_60,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
2,4_60,776843023,CD,0,9,0,9,0,0,0,EXTRA
2,4_60,",",",",0,0,1,1,0,1,0,EXTRA
2,4_60,113159693,CD,0,9,0,9,0,0,0,EXTRA
3,20_29,Mega,NNP,4,0,0,4,0,0,0,SHOP_NAME
3,20_29,mall,NN,4,0,0,4,0,0,0,SHOP_NAME
3,20_29,supermarket,NN,11,0,0,11,0,0,0,SHOP_NAME
3,20_29,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
3,20_29,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3,20_29,navalar,JJ,7,0,0,7,0,0,0,SHOP_ADDRESS
3,20_29,road,NN,4,0,0,4,0,0,0,SHOP_ADDRESS
3,20_29,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3,20_29,jaffna,NN,6,0,0,6,0,0,0,SHOP_ADDRESS
3,20_29,Tel:0212224343,NNP,3,10,1,14,0,0,1,TELEPHONE_NUMBER
3,20_29,Date:04.04.2019,NNP,4,8,3,15,2,0,1,TIME
3,20_29,Time:12:54,NNP,4,4,2,10,0,0,2,TIME
3,20_29,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
3,20_29,282122,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
3,20_29,User,NNP,4,0,0,4,0,0,0,USER
3,20_29,sivaa,VBD,5,0,0,5,0,0,0,USER
3,20_29,Egg:white:1pcs,NNP,11,1,2,14,0,0,2,PRODUCT_NAME
3,20_29,GY00075,NNP,2,5,0,7,0,0,0,BATCH_CODE
3,20_29,:,:,0,0,1,1,0,0,1,EXTRA
3,20_29,10,CD,0,2,0,2,0,0,0,QTY
3,20_29,20,CD,0,2,0,2,0,0,0,UNIT_PRICE
3,20_29,200,CD,0,3,0,3,0,0,0,AMOUNT
3,20_29,Uswatte:march,JJ,12,0,1,13,0,0,1,PRODUCT_NAME
3,20_29,mallow:1pcs,JJ,9,1,1,11,0,0,1,PRODUCT_NAME
3,20_29,CS0101,NN,2,4,0,6,0,0,0,BATCH_CODE
3,20_29,:,:,0,0,1,1,0,0,1,EXTRA
3,20_29,2,CD,0,1,0,1,0,0,0,QTY
3,20_29,5,CD,0,1,0,1,0,0,0,UNIT_PRICE
3,20_29,10,CD,0,2,0,2,0,0,0,AMOUNT
3,20_29,No.of.item:2,NNP,8,1,3,12,2,0,1,TOTAL_ITEMS
3,20_29,Total,NN,5,0,0,5,0,0,0,TOTAL
3,20_29,:,:,0,0,1,1,0,0,1,TOTAL
3,20_29,rs,NN,2,0,0,2,0,0,0,TOTAL
3,20_29,210,CD,0,3,0,3,0,0,0,TOTAL
3,20_29,Paid,VBN,4,0,0,4,0,0,0,CASH
3,20_29,by,IN,2,0,0,2,0,0,0,CASH
3,20_29,cash,NN,4,0,0,4,0,0,0,CASH
3,20_29,:,:,0,0,1,1,0,0,1,CASH
3,20_29,rs,JJ,2,0,0,2,0,0,0,CASH
3,20_29,1010,CD,0,4,0,4,0,0,0,CASH
3,20_29,Change,NN,6,0,0,6,0,0,0,BALANCE
3,20_29,:,:,0,0,1,1,0,0,1,BALANCE
3,20_29,rs,NN,2,0,0,2,0,0,0,BALANCE
3,20_29,800,CD,0,3,0,3,0,0,0,BALANCE
3,20_29,Thank,NNP,5,0,0,5,0,0,0,EXTRA
3,20_29,you,PRP,3,0,0,3,0,0,0,EXTRA
3,20_29,for,IN,3,0,0,3,0,0,0,EXTRA
3,20_29,shipping,VBG,8,0,0,8,0,0,0,EXTRA
3,20_29,Notice,NNP,6,0,0,6,0,0,0,EXTRA
3,20_29,Any,NNP,3,0,0,3,0,0,0,EXTRA
3,20_29,discrepancy,NN,11,0,0,11,0,0,0,EXTRA
3,20_29,",",",",0,0,1,1,0,1,0,EXTRA
3,20_29,return,VBP,6,0,0,6,0,0,0,EXTRA
3,20_29,the,DT,3,0,0,3,0,0,0,EXTRA
3,20_29,item,NN,4,0,0,4,0,0,0,EXTRA
3,20_29,(,(,0,0,1,1,0,0,0,EXTRA
3,20_29,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
3,20_29,),),0,0,1,1,0,0,0,EXTRA
3,20_29,&,CC,0,0,1,1,0,0,0,EXTRA
3,20_29,bill,NN,4,0,0,4,0,0,0,EXTRA
3,20_29,within,IN,6,0,0,6,0,0,0,EXTRA
3,20_29,7,CD,0,1,0,1,0,0,0,EXTRA
3,20_29,day,NN,3,0,0,3,0,0,0,EXTRA
3,20_29,Designed,VBN,8,0,0,8,0,0,0,EXTRA
3,20_29,by,IN,2,0,0,2,0,0,0,EXTRA
3,20_29,NUM,NNP,3,0,0,3,0,0,0,EXTRA
3,20_29,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
3,20_29,776843023,CD,0,9,0,9,0,0,0,EXTRA
3,20_29,",",",",0,0,1,1,0,1,0,EXTRA
3,20_29,11315693,CD,0,8,0,8,0,0,0,EXTRA
4,16_37,&,CC,0,0,1,1,0,0,0,EXTRA
4,16_37,Bill,NNP,4,0,0,4,0,0,0,EXTRA
4,16_37,within,IN,6,0,0,6,0,0,0,EXTRA
4,16_37,7,CD,0,1,0,1,0,0,0,EXTRA
4,16_37,day,NN,3,0,0,3,0,0,0,EXTRA
4,16_37,s,NNS,1,0,0,1,0,0,0,EXTRA
4,16_37,Designed,VBN,8,0,0,8,0,0,0,EXTRA
4,16_37,by,IN,2,0,0,2,0,0,0,EXTRA
4,16_37,NVM,NNP,3,0,0,3,0,0,0,EXTRA
4,16_37,SOLUTINS,NNP,8,0,0,8,0,0,0,EXTRA
4,16_37,776843023,CD,0,9,0,9,0,0,0,EXTRA
4,16_37,",",",",0,0,1,1,0,1,0,EXTRA
4,16_37,113159693,CD,0,9,0,9,0,0,0,EXTRA
4,16_37,MEGA,NN,4,0,0,4,0,0,0,SHOP_NAME
4,16_37,MALL,NNP,4,0,0,4,0,0,0,SHOP_NAME
4,16_37,SUPER,NNP,5,0,0,5,0,0,0,SHOP_NAME
4,16_37,MARKET,NNP,6,0,0,6,0,0,0,SHOP_NAME
4,16_37,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
4,16_37,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
4,16_37,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
4,16_37,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
4,16_37,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
4,16_37,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
4,16_37,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
4,16_37,:,:,0,0,1,1,0,0,1,TELEPHONE_NUMBER
4,16_37,212224343,CD,0,9,0,9,0,0,0,TELEPHONE_NUMBER
4,16_37,April,NNP,5,0,0,5,0,0,0,TIME
4,16_37,13,CD,0,2,0,2,0,0,0,TIME
4,16_37,",",",",0,0,1,1,0,1,0,TIME
4,16_37,2019,CD,0,4,0,4,0,0,0,TIME
4,16_37,",",",",0,0,1,1,0,1,0,TIME
4,16_37,8:23,CD,0,3,1,4,0,0,1,TIME
4,16_37,Ref,NNP,3,0,0,3,0,0,0,TIME
4,16_37,284800,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
4,16_37,User,NNP,4,0,0,4,0,0,0,INVOICE_NUMBER
4,16_37,sivaa,JJ,5,0,0,5,0,0,0,USER
4,16_37,anchor:milk,JJ,10,0,1,11,0,0,1,USER
4,16_37,powder:400g,JJ,7,3,1,11,0,0,1,PRODUCT_NAME
4,16_37,MP00102,NNP,2,5,0,7,0,0,0,BATCH_CODE
4,16_37,:,:,0,0,1,1,0,0,1,EXTRA
4,16_37,1,CD,0,1,0,1,0,0,0,QTY
4,16_37,370,CD,0,3,0,3,0,0,0,UNIT_PRICE
4,16_37,370,CD,0,3,0,3,0,0,0,AMOUNT
4,16_37,special,JJ,7,0,0,7,0,0,0,PRODUCT_NAME
4,16_37,mixture:am,JJ,9,0,1,10,0,0,1,PRODUCT_NAME
4,16_37,industries:250g:706,JJ,11,6,2,19,0,0,2,PRODUCT_NAME
4,16_37,SN00215,NN,2,5,0,7,0,0,0,BATCH_CODE
4,16_37,:,:,0,0,1,1,0,0,1,EXTRA
4,16_37,1,CD,0,1,0,1,0,0,0,QTY
4,16_37,100,CD,0,3,0,3,0,0,0,UNIT_PRICE
4,16_37,100,CD,0,3,0,3,0,0,0,AMOUNT
4,16_37,No,NN,2,0,0,2,0,0,0,TOTAL_ITEMS
4,16_37,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
4,16_37,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
4,16_37,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
4,16_37,2,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
4,16_37,Total,NN,5,0,0,5,0,0,0,TOTAL
4,16_37,:,:,0,0,1,1,0,0,1,TOTAL
4,16_37,Rs,JJ,2,0,0,2,0,0,0,TOTAL
4,16_37,470,CD,0,3,0,3,0,0,0,TOTAL
4,16_37,Paid,VBN,4,0,0,4,0,0,0,CASH
4,16_37,by,IN,2,0,0,2,0,0,0,CASH
4,16_37,cash,NN,4,0,0,4,0,0,0,CASH
4,16_37,:,:,0,0,1,1,0,0,1,CASH
4,16_37,Rs,JJ,2,0,0,2,0,0,0,CASH
4,16_37,500,CD,0,3,0,3,0,0,0,CASH
4,16_37,Change,NN,6,0,0,6,0,0,0,BALANCE
4,16_37,:,:,0,0,1,1,0,0,1,BALANCE
4,16_37,Rs,JJ,2,0,0,2,0,0,0,BALANCE
4,16_37,30,CD,0,2,0,2,0,0,0,BALANCE
4,16_37,Thank,NNP,5,0,0,5,0,0,0,EXTRA
4,16_37,you,PRP,3,0,0,3,0,0,0,EXTRA
4,16_37,for,IN,3,0,0,3,0,0,0,EXTRA
4,16_37,shopping,VBG,8,0,0,8,0,0,0,EXTRA
4,16_37,Notice,NNP,6,0,0,6,0,0,0,EXTRA
4,16_37,Any,NNP,3,0,0,3,0,0,0,EXTRA
4,16_37,discrepancy,NN,11,0,0,11,0,0,0,EXTRA
4,16_37,",",",",0,0,1,1,0,1,0,EXTRA
4,16_37,return,VBP,6,0,0,6,0,0,0,EXTRA
4,16_37,the,DT,3,0,0,3,0,0,0,EXTRA
4,16_37,item,NN,4,0,0,4,0,0,0,EXTRA
4,16_37,(,(,0,0,1,1,0,0,0,EXTRA
4,16_37,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
4,16_37,),),0,0,1,1,0,0,0,EXTRA
5,3_80,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
5,3_80,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
5,3_80,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
5,3_80,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
5,3_80,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
5,3_80,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
5,3_80,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
5,3_80,road,NN,4,0,0,4,0,0,0,SHOP_ADDRESS
5,3_80,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
5,3_80,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
5,3_80,.,.,0,0,1,1,1,0,0,SHOP_ADDRESS
5,3_80,TEL:021,NNP,3,3,1,7,0,0,1,TELEPHONE_NUMBER
5,3_80,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
5,3_80,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
5,3_80,"March,19",NNP,5,2,1,8,0,1,0,TIME
5,3_80,",",",",0,0,1,1,0,1,0,TIME
5,3_80,"2019,20:28",CD,0,8,2,10,0,1,1,TIME
5,3_80,Ref:277550,NNP,3,6,1,10,0,0,1,INVOICE_NUMBER
5,3_80,User,NNP,4,0,0,4,0,0,0,USER
5,3_80,:,:,0,0,1,1,0,0,1,USER
5,3_80,sivaa,NN,5,0,0,5,0,0,0,USER
5,3_80,Key,NNP,3,0,0,3,0,0,0,PRODUCT_NAME
5,3_80,tag:ke:130,JJ,5,3,2,10,0,0,2,PRODUCT_NAME
5,3_80,FC03176,NNP,2,5,0,7,0,0,0,BATCH_CODE
5,3_80,:,:,0,0,1,1,0,0,1,EXTRA
5,3_80,1,CD,0,1,0,1,0,0,0,QTY
5,3_80,130,CD,0,3,0,3,0,0,0,UNIT_PRICE
5,3_80,130,CD,0,3,0,3,0,0,0,AMOUNT
5,3_80,No,DT,2,0,0,2,0,0,0,TOTAL_ITEMS
5,3_80,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
5,3_80,items,NNS,5,0,0,5,0,0,0,TOTAL_ITEMS
5,3_80,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
5,3_80,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
5,3_80,Total,NN,5,0,0,5,0,0,0,TOTAL
5,3_80,:,:,0,0,1,1,0,0,1,TOTAL
5,3_80,RS,JJ,2,0,0,2,0,0,0,TOTAL
5,3_80,130,CD,0,3,0,3,0,0,0,TOTAL
5,3_80,PAID,VBN,4,0,0,4,0,0,0,CASH
5,3_80,by,IN,2,0,0,2,0,0,0,CASH
5,3_80,CASH,NNP,4,0,0,4,0,0,0,CASH
5,3_80,:,:,0,0,1,1,0,0,1,CASH
5,3_80,RS,JJ,2,0,0,2,0,0,0,CASH
5,3_80,500,CD,0,3,0,3,0,0,0,CASH
5,3_80,Change,NN,6,0,0,6,0,0,0,BALANCE
5,3_80,:,:,0,0,1,1,0,0,1,BALANCE
5,3_80,RS,JJ,2,0,0,2,0,0,0,BALANCE
5,3_80,370,CD,0,3,0,3,0,0,0,BALANCE
5,3_80,Thank,NNP,5,0,0,5,0,0,0,EXTRA
5,3_80,You,PRP,3,0,0,3,0,0,0,EXTRA
5,3_80,For,IN,3,0,0,3,0,0,0,EXTRA
5,3_80,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
5,3_80,Notice,NNP,6,0,0,6,0,0,0,EXTRA
5,3_80,Any,NNP,3,0,0,3,0,0,0,EXTRA
5,3_80,discrepancy,NN,11,0,0,11,0,0,0,EXTRA
5,3_80,",",",",0,0,1,1,0,1,0,EXTRA
5,3_80,return,VBP,6,0,0,6,0,0,0,EXTRA
5,3_80,the,DT,3,0,0,3,0,0,0,EXTRA
5,3_80,item,NN,4,0,0,4,0,0,0,EXTRA
5,3_80,(,(,0,0,1,1,0,0,0,EXTRA
5,3_80,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
5,3_80,),),0,0,1,1,0,0,0,EXTRA
5,3_80,&,CC,0,0,1,1,0,0,0,EXTRA
5,3_80,Bill,NNP,4,0,0,4,0,0,0,EXTRA
5,3_80,within,IN,6,0,0,6,0,0,0,EXTRA
5,3_80,7,CD,0,1,0,1,0,0,0,EXTRA
5,3_80,days,NNS,4,0,0,4,0,0,0,EXTRA
5,3_80,Design,NNP,6,0,0,6,0,0,0,EXTRA
5,3_80,by,IN,2,0,0,2,0,0,0,EXTRA
5,3_80,NVH,NNP,3,0,0,3,0,0,0,EXTRA
5,3_80,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
5,3_80,776843023,CD,0,9,0,9,0,0,0,EXTRA
5,3_80,113159693,CD,0,9,0,9,0,0,0,EXTRA
6,7_33,MEGA,NNP,4,0,0,4,0,0,0,SHOP_NAME
6,7_33,MALL,NNP,4,0,0,4,0,0,0,SHOP_NAME
6,7_33,SUPER,NNP,5,0,0,5,0,0,0,SHOP_NAME
6,7_33,MARKET,NNP,6,0,0,6,0,0,0,SHOP_NAME
6,7_33,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
6,7_33,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
6,7_33,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
6,7_33,road,NN,4,0,0,4,0,0,0,SHOP_ADDRESS
6,7_33,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
6,7_33,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
6,7_33,TEL:0212224343,NNP,3,10,1,14,0,0,1,TELEPHONE_NUMBER
6,7_33,"March,22,2019,12:22",NNP,5,10,4,19,0,3,1,TIME
6,7_33,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
