receipt_index,receipt_number,word,POS,Nalp,Nnum,Nspec,length,Ndot,Ncomma,Ncolons,tag
2,3_19,277668,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
2,3_19,User,NNP,4,0,0,4,0,0,0,USER
2,3_19,sivaa,VBD,5,0,0,5,0,0,0,USER
2,3_19,7up,CD,2,1,0,3,0,0,0,PRODUCT_NAME
2,3_19,:,:,0,0,1,1,0,0,1,EXTRA
2,3_19,500ml,CD,2,3,0,5,0,0,0,PRODUCT_NAME
2,3_19,RV00147,NN,2,5,0,7,0,0,0,BATCH_CODE
2,3_19,:,:,0,0,1,1,0,0,1,EXTRA
2,3_19,1,CD,0,1,0,1,0,0,0,QTY
2,3_19,x100.00,NN,1,5,1,7,1,0,0,UNIT_PRICE
2,3_19,=,VBD,0,0,1,1,0,0,0,EXTRA
2,3_19,100,CD,0,3,0,3,0,0,0,AMOUNT
2,3_19,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
2,3_19,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
2,3_19,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
2,3_19,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
2,3_19,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
2,3_19,Total,NN,5,0,0,5,0,0,0,TOTAL
2,3_19,:,:,0,0,1,1,0,0,1,TOTAL
2,3_19,RS,JJ,2,0,0,2,0,0,0,TOTAL
2,3_19,100,CD,0,3,0,3,0,0,0,TOTAL
2,3_19,Paid,VBN,4,0,0,4,0,0,0,CASH
2,3_19,by,IN,2,0,0,2,0,0,0,CASH
2,3_19,cash,NN,4,0,0,4,0,0,0,CASH
2,3_19,:,:,0,0,1,1,0,0,1,CASH
2,3_19,RS,JJ,2,0,0,2,0,0,0,CASH
2,3_19,100,CD,0,3,0,3,0,0,0,BALANCE
2,3_19,Change,NN,6,0,0,6,0,0,0,BALANCE
2,3_19,:,:,0,0,1,1,0,0,1,BALANCE
2,3_19,RS,JJ,2,0,0,2,0,0,0,BALANCE
2,3_19,0,CD,0,1,0,1,0,0,0,BALANCE
2,3_19,Thank,NNP,5,0,0,5,0,0,0,EXTRA
2,3_19,You,PRP,3,0,0,3,0,0,0,EXTRA
2,3_19,For,IN,3,0,0,3,0,0,0,EXTRA
2,3_19,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
2,3_19,Notice,NNP,6,0,0,6,0,0,0,EXTRA
2,3_19,Any,NNP,3,0,0,3,0,0,0,EXTRA
2,3_19,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
2,3_19,",",",",0,0,1,1,0,1,0,EXTRA
2,3_19,return,VBP,6,0,0,6,0,0,0,EXTRA
2,3_19,the,DT,3,0,0,3,0,0,0,EXTRA
2,3_19,item,NN,4,0,0,4,0,0,0,EXTRA
2,3_19,(,(,0,0,1,1,0,0,0,EXTRA
2,3_19,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
2,3_19,),),0,0,1,1,0,0,0,EXTRA
2,3_19,&,CC,0,0,1,1,0,0,0,EXTRA
2,3_19,bill,NN,4,0,0,4,0,0,0,EXTRA
2,3_19,within,IN,6,0,0,6,0,0,0,EXTRA
2,3_19,7,CD,0,1,0,1,0,0,0,EXTRA
2,3_19,days,NNS,4,0,0,4,0,0,0,EXTRA
2,3_19,Designed,VBN,8,0,0,8,0,0,0,EXTRA
2,3_19,by,IN,2,0,0,2,0,0,0,EXTRA
2,3_19,NVM,NNP,3,0,0,3,0,0,0,EXTRA
2,3_19,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
2,3_19,776843023,CD,0,9,0,9,0,0,0,EXTRA
2,3_19,",",",",0,0,1,1,0,1,0,EXTRA
2,3_19,113159693,CD,0,9,0,9,0,0,0,EXTRA
3,3_6,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
3,3_6,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
3,3_6,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
3,3_6,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
3,3_6,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
3,3_6,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3,3_6,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
3,3_6,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
3,3_6,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3,3_6,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
3,3_6,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
3,3_6,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
3,3_6,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
3,3_6,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
3,3_6,"March,20,2019,13:26",NNP,5,10,4,19,0,3,1,TIME
3,3_6,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
3,3_6,277675,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
3,3_6,User,NNP,4,0,0,4,0,0,0,USER
3,3_6,sivaa,NN,5,0,0,5,0,0,0,USER
3,3_6,Papadam,NNP,7,0,0,7,0,0,0,PRODUCT_NAME
3,3_6,:,:,0,0,1,1,0,0,1,PRODUCT_NAME
3,3_6,ruhunu,NN,6,0,0,6,0,0,0,PRODUCT_NAME
3,3_6,:,:,0,0,1,1,0,0,1,PRODUCT_NAME
3,3_6,50g,CD,1,2,0,3,0,0,0,PRODUCT_NAME
3,3_6,GY01361,NNP,2,5,0,7,0,0,0,BATCH_CODE
3,3_6,:,:,0,0,1,1,0,0,1,EXTRA
3,3_6,1,CD,0,1,0,1,0,0,0,QTY
3,3_6,x35.00,NN,1,4,1,6,1,0,0,UNIT_PRICE
3,3_6,=,VBD,0,0,1,1,0,0,0,EXTRA
3,3_6,35,CD,0,2,0,2,0,0,0,AMOUNT
3,3_6,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
3,3_6,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
3,3_6,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
3,3_6,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
3,3_6,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
3,3_6,Total,NN,5,0,0,5,0,0,0,TOTAL
3,3_6,:,:,0,0,1,1,0,0,1,TOTAL
3,3_6,RS,JJ,2,0,0,2,0,0,0,TOTAL
3,3_6,35,CD,0,2,0,2,0,0,0,TOTAL
3,3_6,Paid,VBN,4,0,0,4,0,0,0,CASH
3,3_6,by,IN,2,0,0,2,0,0,0,CASH
3,3_6,cash,NN,4,0,0,4,0,0,0,CASH
3,3_6,:,:,0,0,1,1,0,0,1,CASH
3,3_6,RS,JJ,2,0,0,2,0,0,0,CASH
3,3_6,40,CD,0,2,0,2,0,0,0,CASH
3,3_6,Change,NN,6,0,0,6,0,0,0,BALANCE
3,3_6,:,:,0,0,1,1,0,0,1,BALANCE
3,3_6,RS,JJ,2,0,0,2,0,0,0,BALANCE
3,3_6,5,CD,0,1,0,1,0,0,0,BALANCE
3,3_6,Thank,NNP,5,0,0,5,0,0,0,EXTRA
3,3_6,You,PRP,3,0,0,3,0,0,0,EXTRA
3,3_6,For,IN,3,0,0,3,0,0,0,EXTRA
3,3_6,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
3,3_6,Notice,NNP,6,0,0,6,0,0,0,EXTRA
3,3_6,Any,NNP,3,0,0,3,0,0,0,EXTRA
3,3_6,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
3,3_6,",",",",0,0,1,1,0,1,0,EXTRA
3,3_6,return,VBP,6,0,0,6,0,0,0,EXTRA
3,3_6,the,DT,3,0,0,3,0,0,0,EXTRA
3,3_6,item,NN,4,0,0,4,0,0,0,EXTRA
3,3_6,(,(,0,0,1,1,0,0,0,EXTRA
3,3_6,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
3,3_6,),),0,0,1,1,0,0,0,EXTRA
3,3_6,&,CC,0,0,1,1,0,0,0,EXTRA
3,3_6,bill,NN,4,0,0,4,0,0,0,EXTRA
3,3_6,within,IN,6,0,0,6,0,0,0,EXTRA
3,3_6,7days,CD,4,1,0,5,0,0,0,EXTRA
3,3_6,Designed,VBN,8,0,0,8,0,0,0,EXTRA
3,3_6,by,IN,2,0,0,2,0,0,0,EXTRA
3,3_6,NVM,NNP,3,0,0,3,0,0,0,EXTRA
3,3_6,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
3,3_6,776843023,CD,0,9,0,9,0,0,0,EXTRA
3,3_6,",",",",0,0,1,1,0,1,0,EXTRA
3,3_6,113159693,CD,0,9,0,9,0,0,0,EXTRA
4,3_16,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
4,3_16,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
4,3_16,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
4,3_16,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
4,3_16,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
4,3_16,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
4,3_16,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
4,3_16,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
4,3_16,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
4,3_16,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
4,3_16,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
4,3_16,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
4,3_16,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
4,3_16,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
4,3_16,"March,20,2019,14:04",NNP,5,10,4,19,0,3,1,TIME
4,3_16,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
4,3_16,277690,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
4,3_16,User,NNP,4,0,0,4,0,0,0,USER
4,3_16,sivaa,NN,5,0,0,5,0,0,0,USER
4,3_16,Himalaya,NNP,8,0,0,8,0,0,0,PRODUCT_NAME
4,3_16,purifying,VBG,9,0,0,9,0,0,0,PRODUCT_NAME
4,3_16,neem,JJ,4,0,0,4,0,0,0,PRODUCT_NAME
4,3_16,:,:,0,0,1,1,0,0,1,PRODUCT_NAME
4,3_16,50ml,CD,2,2,0,4,0,0,0,PRODUCT_NAME
4,3_16,PC00362,NN,2,5,0,7,0,0,0,BATCH_CODE
4,3_16,:,:,0,0,1,1,0,0,1,EXTRA
4,3_16,1,CD,0,1,0,1,0,0,0,QTY
4,3_16,x285.00,NN,1,5,1,7,1,0,0,UNIT_PRICE
4,3_16,=,VBD,0,0,1,1,0,0,0,EXTRA
4,3_16,285,CD,0,3,0,3,0,0,0,AMOUNT
4,3_16,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
4,3_16,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
4,3_16,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
4,3_16,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
4,3_16,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
4,3_16,Total,NN,5,0,0,5,0,0,0,TOTAL
4,3_16,:,:,0,0,1,1,0,0,1,TOTAL
4,3_16,RS,JJ,2,0,0,2,0,0,0,TOTAL
4,3_16,285,CD,0,3,0,3,0,0,0,TOTAL
4,3_16,Paid,VBN,4,0,0,4,0,0,0,CASH
4,3_16,by,IN,2,0,0,2,0,0,0,CASH
4,3_16,cash,NN,4,0,0,4,0,0,0,CASH
4,3_16,:,:,0,0,1,1,0,0,1,CASH
4,3_16,RS,JJ,2,0,0,2,0,0,0,CASH
4,3_16,500,CD,0,3,0,3,0,0,0,CASH
4,3_16,Change,NN,6,0,0,6,0,0,0,BALANCE
4,3_16,:,:,0,0,1,1,0,0,1,BALANCE
4,3_16,RS,JJ,2,0,0,2,0,0,0,BALANCE
4,3_16,215,CD,0,3,0,3,0,0,0,BALANCE
4,3_16,Thank,NNP,5,0,0,5,0,0,0,EXTRA
4,3_16,You,PRP,3,0,0,3,0,0,0,EXTRA
4,3_16,For,IN,3,0,0,3,0,0,0,EXTRA
4,3_16,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
4,3_16,Notice,NNP,6,0,0,6,0,0,0,EXTRA
4,3_16,Any,NNP,3,0,0,3,0,0,0,EXTRA
4,3_16,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
4,3_16,",",",",0,0,1,1,0,1,0,EXTRA
4,3_16,return,VBP,6,0,0,6,0,0,0,EXTRA
4,3_16,the,DT,3,0,0,3,0,0,0,EXTRA
4,3_16,item,NN,4,0,0,4,0,0,0,EXTRA
4,3_16,(,(,0,0,1,1,0,0,0,EXTRA
4,3_16,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
4,3_16,),),0,0,1,1,0,0,0,EXTRA
4,3_16,&,CC,0,0,1,1,0,0,0,EXTRA
4,3_16,bill,NN,4,0,0,4,0,0,0,EXTRA
4,3_16,within,IN,6,0,0,6,0,0,0,EXTRA
4,3_16,7,CD,0,1,0,1,0,0,0,EXTRA
4,3_16,days,NNS,4,0,0,4,0,0,0,EXTRA
4,3_16,Designed,VBN,8,0,0,8,0,0,0,EXTRA
4,3_16,by,IN,2,0,0,2,0,0,0,EXTRA
4,3_16,NVM,NNP,3,0,0,3,0,0,0,EXTRA
4,3_16,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
4,3_16,776843023,CD,0,9,0,9,0,0,0,EXTRA
4,3_16,",",",",0,0,1,1,0,1,0,EXTRA
4,3_16,113159693,CD,0,9,0,9,0,0,0,EXTRA
5,3_24,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
5,3_24,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
5,3_24,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
5,3_24,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
5,3_24,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
5,3_24,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
5,3_24,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
5,3_24,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
5,3_24,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
5,3_24,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
5,3_24,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
5,3_24,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
5,3_24,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
5,3_24,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
5,3_24,"March,21,2019,14:35",NNP,5,10,4,19,0,3,1,TIME
5,3_24,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
5,3_24,278020,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
5,3_24,User,NNP,4,0,0,4,0,0,0,USER
5,3_24,sivaa,VBD,5,0,0,5,0,0,0,USER
5,3_24,gillette/bic:blade:1pcs,JJ,19,1,3,23,0,0,2,PRODUCT_NAME
5,3_24,SV00292,NNP,2,5,0,7,0,0,0,BATCH_CODE
5,3_24,:,:,0,0,1,1,0,0,1,EXTRA
5,3_24,1,CD,0,1,0,1,0,0,0,QTY
5,3_24,x15.00,NN,1,4,1,6,1,0,0,UNIT_PRICE
5,3_24,=,VBD,0,0,1,1,0,0,0,EXTRA
5,3_24,15,CD,0,2,0,2,0,0,0,AMOUNT
5,3_24,Toffee:1pcs,JJ,9,1,1,11,0,0,1,PRODUCT_NAME
5,3_24,CS00504,NNP,2,5,0,7,0,0,0,BATCH_CODE
5,3_24,:,:,0,0,1,1,0,0,1,EXTRA
5,3_24,2,CD,0,1,0,1,0,0,0,QTY
5,3_24,x5.00,NN,1,3,1,5,1,0,0,UNIT_PRICE
5,3_24,=,VBD,0,0,1,1,0,0,0,EXTRA
5,3_24,10,CD,0,2,0,2,0,0,0,AMOUNT
5,3_24,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
5,3_24,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
5,3_24,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
5,3_24,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
5,3_24,2,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
5,3_24,Total,NN,5,0,0,5,0,0,0,TOTAL
5,3_24,:,:,0,0,1,1,0,0,1,TOTAL
5,3_24,RS,JJ,2,0,0,2,0,0,0,TOTAL
5,3_24,25,CD,0,2,0,2,0,0,0,TOTAL
5,3_24,Paid,VBN,4,0,0,4,0,0,0,CASH
5,3_24,by,IN,2,0,0,2,0,0,0,CASH
5,3_24,cash,NN,4,0,0,4,0,0,0,CASH
5,3_24,:,:,0,0,1,1,0,0,1,CASH
5,3_24,RS,JJ,2,0,0,2,0,0,0,CASH
5,3_24,50,CD,0,2,0,2,0,0,0,CASH
5,3_24,Change,NN,6,0,0,6,0,0,0,BALANCE
5,3_24,:,:,0,0,1,1,0,0,1,BALANCE
5,3_24,RS,JJ,2,0,0,2,0,0,0,BALANCE
5,3_24,25,CD,0,2,0,2,0,0,0,BALANCE
5,3_24,Thank,NNP,5,0,0,5,0,0,0,EXTRA
5,3_24,You,PRP,3,0,0,3,0,0,0,EXTRA
5,3_24,For,IN,3,0,0,3,0,0,0,EXTRA
5,3_24,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
5,3_24,Notice,NNP,6,0,0,6,0,0,0,EXTRA
5,3_24,Any,NNP,3,0,0,3,0,0,0,EXTRA
5,3_24,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
5,3_24,",",",",0,0,1,1,0,1,0,EXTRA
5,3_24,return,VBP,6,0,0,6,0,0,0,EXTRA
5,3_24,the,DT,3,0,0,3,0,0,0,EXTRA
5,3_24,item,NN,4,0,0,4,0,0,0,EXTRA
5,3_24,(,(,0,0,1,1,0,0,0,EXTRA
5,3_24,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
5,3_24,),),0,0,1,1,0,0,0,EXTRA
5,3_24,&,CC,0,0,1,1,0,0,0,EXTRA
5,3_24,bill,NN,4,0,0,4,0,0,0,EXTRA
5,3_24,within,IN,6,0,0,6,0,0,0,EXTRA
5,3_24,7,CD,0,1,0,1,0,0,0,EXTRA
5,3_24,days,NNS,4,0,0,4,0,0,0,EXTRA
5,3_24,Designed,VBN,8,0,0,8,0,0,0,EXTRA
5,3_24,by,IN,2,0,0,2,0,0,0,EXTRA
5,3_24,NVM,NNP,3,0,0,3,0,0,0,EXTRA
5,3_24,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
5,3_24,776843023,CD,0,9,0,9,0,0,0,EXTRA
5,3_24,",",",",0,0,1,1,0,1,0,EXTRA
5,3_24,113159693,CD,0,9,0,9,0,0,0,EXTRA
6,3_8,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
6,3_8,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
6,3_8,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
6,3_8,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
6,3_8,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
6,3_8,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
6,3_8,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
6,3_8,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
6,3_8,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
6,3_8,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
6,3_8,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
6,3_8,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
6,3_8,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
6,3_8,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
6,3_8,"March,20,2019,18:05",NNP,5,10,4,19,0,3,1,TIME
6,3_8,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
6,3_8,277798,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
6,3_8,User,NNP,4,0,0,4,0,0,0,USER
6,3_8,sivaa,JJ,5,0,0,5,0,0,0,USER
6,3_8,Mobitel,NNP,7,0,0,7,0,0,0,PRODUCT_NAME
6,3_8,card,NN,4,0,0,4,0,0,0,PRODUCT_NAME
6,3_8,:,:,0,0,1,1,0,0,1,PRODUCT_NAME
6,3_8,199/=,CD,0,3,2,5,0,0,0,PRODUCT_NAME
